timestamp,arbitration_id,extended,remote,error,dlc,data
55.143,0x12a,0,0,0,8,EAAAAAACAAA=
55.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
55.583,0x8192a3b,1,0,0,8,AAAAAAAAAAA=
55.586,0x310,0,0,0,8,AQACAAAAAAA=
55.686,0x50e,0,0,0,8,AAAAAAAAAAA=
55.733,0x10c,0,0,0,8,AQCAAAAAAAA=
55.787,0x19f,0,0,0,8,AAAAAHIoAAA=
55.795,0x12c,0,0,0,8,AggAAHAXAAA=
55.887,0x50f,0,0,0,8,cihyAHYFxAE=
55.923,0x12d,0,0,0,8,AACIE+AuAQA=
55.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
56.087,0x10000201,1,0,0,8,AwICAAAAAwA=
56.143,0x12a,0,0,0,8,EAAAAAACAAA=
56.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
56.187,0x10000202,1,0,0,8,AAAAAAAAAAA=
56.287,0x10000203,1,0,0,8,CQAEAN0Ocyg=
56.387,0x10000204,1,0,0,8,SyiK/3YFxAE=
56.487,0x10000205,1,0,0,8,AQBkZGRkAAA=
56.49,0x10000206,1,0,0,8,AADUF8gZtBQ=
56.493,0x10000207,1,0,0,8,AAAAADsQAAA=
56.496,0x10000208,1,0,0,8,AAAAAAAAAAA=
56.586,0x310,0,0,0,8,AQACAAAAAAA=
56.686,0x50e,0,0,0,8,AAAAAAAAAAA=
56.733,0x10c,0,0,0,8,AQCAAAAAAAA=
56.787,0x19f,0,0,0,8,AAAAAHIoAAA=
56.794,0x12c,0,0,0,8,AggAAHAXAAA=
56.886,0x50f,0,0,0,8,cih2AHYFxAE=
56.923,0x12d,0,0,0,8,AACIE+AuAQA=
56.987,0x1a7,0,0,0,8,AADIGQgA1Bc=
57.141,0x12a,0,0,0,8,EAAAAAACAAA=
57.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
57.587,0x310,0,0,0,8,AQACAAAAAAA=
57.687,0x50e,0,0,0,8,AAAAAAAAAAA=
57.731,0x10c,0,0,0,8,AQCAAAAAAAA=
57.787,0x19f,0,0,0,8,AAAAAHIoAAA=
57.791,0x12c,0,0,0,8,AggAAHAXAAA=
57.886,0x50f,0,0,0,8,cih1AHYFxAE=
57.921,0x12d,0,0,0,8,AACIE+AuAQA=
57.987,0x1a7,0,0,0,8,AADIGQgA1Bc=
58.142,0x12a,0,0,0,8,EAAAAAACAAA=
58.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
58.586,0x310,0,0,0,8,AQACAAAAAAA=
58.687,0x50e,0,0,0,8,AAAAAAAAAAA=
58.732,0x10c,0,0,0,8,AQCAAAAAAAA=
58.787,0x19f,0,0,0,8,AAAAAHIoAAA=
58.792,0x12c,0,0,0,8,AggAAHAXAAA=
58.886,0x50f,0,0,0,8,cihwAHQFxAE=
58.922,0x12d,0,0,0,8,AACIE+AuAQA=
58.987,0x1a7,0,0,0,8,AADIGQgA1Bc=
50.14,0x12a,0,0,0,8,EAAAAAACAAA=
50.18,0x10b,0,0,0,8,BQ8AAAAAAAA=
50.586,0x310,0,0,0,8,AQACAAAAAAA=
50.687,0x50e,0,0,0,8,AAAAAAAAAAA=
50.735,0x10c,0,0,0,8,AQCAAAAAAAA=
50.787,0x19f,0,0,0,8,AAAAAHIoAAA=
50.794,0x12c,0,0,0,8,AggAAHAXAAA=
50.886,0x50f,0,0,0,8,cih3AHMFxAE=
50.923,0x12d,0,0,0,8,AACIE+AuAQA=
50.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
51.143,0x12a,0,0,0,8,EAAAAAACAAA=
51.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
51.587,0x310,0,0,0,8,AQACAAAAAAA=
51.686,0x50e,0,0,0,8,AAAAAAAAAAA=
51.731,0x10c,0,0,0,8,AQCAAAAAAAA=
51.786,0x19f,0,0,0,8,AAAAAHIoAAA=
51.793,0x12c,0,0,0,8,AggAAHAXAAA=
51.886,0x50f,0,0,0,8,cih3AHYFxAE=
51.922,0x12d,0,0,0,8,AACIE+AuAQA=
51.987,0x1a7,0,0,0,8,AADIGQgA1Bc=
52.141,0x12a,0,0,0,8,EAAAAAACAAA=
52.182,0x10b,0,0,0,8,BQ8AAAAAAAA=
52.586,0x310,0,0,0,8,AQACAAAAAAA=
52.687,0x50e,0,0,0,8,AAAAAAAAAAA=
52.732,0x10c,0,0,0,8,AQCAAAAAAAA=
52.787,0x19f,0,0,0,8,AAAAAHIoAAA=
52.792,0x12c,0,0,0,8,AggAAHAXAAA=
52.886,0x50f,0,0,0,8,cihuAHQFxAE=
52.922,0x12d,0,0,0,8,AACIE+AuAQA=
52.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
53.142,0x12a,0,0,0,8,EAAAAAACAAA=
53.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
53.586,0x310,0,0,0,8,AQACAAAAAAA=
53.686,0x50e,0,0,0,8,AAAAAAAAAAA=
53.733,0x10c,0,0,0,8,AQCAAAAAAAA=
53.786,0x19f,0,0,0,8,AAAAAHIoAAA=
53.791,0x12c,0,0,0,8,AggAAHAXAAA=
53.887,0x50f,0,0,0,8,cihzAHUFxAE=
53.922,0x12d,0,0,0,8,AACIE+AuAQA=
53.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
54.141,0x12a,0,0,0,8,EAAAAAACAAA=
54.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
54.587,0x310,0,0,0,8,AQACAAAAAAA=
54.686,0x50e,0,0,0,8,AAAAAAAAAAA=
54.731,0x10c,0,0,0,8,AQCAAAAAAAA=
54.787,0x19f,0,0,0,8,AAAAAHIoAAA=
54.792,0x12c,0,0,0,8,AggAAHAXAAA=
54.886,0x50f,0,0,0,8,cih5AHYFxAE=
54.921,0x12d,0,0,0,8,AACIE+AuAQA=
54.987,0x1a7,0,0,0,8,AADIGQgA1Bc=
55.14,0x12a,0,0,0,8,EAAAAAACAAA=
55.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
55.587,0x310,0,0,0,8,AQACAAAAAAA=
55.687,0x50e,0,0,0,8,AAAAAAAAAAA=
55.733,0x10c,0,0,0,8,AQCAAAAAAAA=
55.787,0x19f,0,0,0,8,AAAAAHMoAAA=
55.793,0x12c,0,0,0,8,AggAAHAXAAA=
55.887,0x50f,0,0,0,8,cyh0AHUFxAE=
55.937,0x12d,0,0,0,8,AACIE+AuAQA=
55.987,0x1a7,0,0,0,8,AADIGQgA1Bc=
56.143,0x12a,0,0,0,8,EAAAAAACAAA=
56.182,0x10b,0,0,0,8,BQ8AAAAAAAA=
56.582,0x8192a3b,1,0,0,8,AAAAAAAAAAA=
56.586,0x310,0,0,0,8,AQACAAAAAAA=
56.687,0x50e,0,0,0,8,AAAAAAAAAAA=
56.731,0x10c,0,0,0,8,AQCAAAAAAAA=
56.787,0x19f,0,0,0,8,AAAAAHMoAAA=
56.792,0x12c,0,0,0,8,AggAAHAXAAA=
56.886,0x50f,0,0,0,8,cih5AHYFxAE=
56.923,0x12d,0,0,0,8,AACIE+AuAQA=
56.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
57.087,0x10000201,1,0,0,8,AwICAAAAAwA=
57.143,0x12a,0,0,0,8,EAAAAAACAAA=
57.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
57.186,0x10000202,1,0,0,8,AAAAAAAAAAA=
57.287,0x10000203,1,0,0,8,jgAEAN0Ocyg=
57.387,0x10000204,1,0,0,8,SyiK/3YFxAE=
57.487,0x10000205,1,0,0,8,AQBkZGRkAAA=
57.49,0x10000206,1,0,0,8,AADUF8gZtBQ=
57.493,0x10000207,1,0,0,8,AAAAAAoRAAA=
57.496,0x10000208,1,0,0,8,AAAAAAAAAAA=
57.586,0x310,0,0,0,8,AQACAAAAAAA=
57.687,0x50e,0,0,0,8,AAAAAAAAAAA=
57.733,0x10c,0,0,0,8,AQCAAAAAAAA=
57.786,0x19f,0,0,0,8,AAAAAHIoAAA=
57.794,0x12c,0,0,0,8,AggAAHAXAAA=
57.886,0x50f,0,0,0,8,cih0AHUFxAE=
57.921,0x12d,0,0,0,8,AACIE+AuAQA=
57.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
58.143,0x12a,0,0,0,8,EAAAAAACAAA=
58.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
58.587,0x310,0,0,0,8,AQACAAAAAAA=
58.687,0x50e,0,0,0,8,AAAAAAAAAAA=
58.735,0x10c,0,0,0,8,AQCAAAAAAAA=
58.787,0x19f,0,0,0,8,AAAAAHIoAAA=
58.795,0x12c,0,0,0,8,AggAAHAXAAA=
58.886,0x50f,0,0,0,8,cihyAHUFxAE=
58.923,0x12d,0,0,0,8,AACIE+AuAQA=
58.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
59.145,0x12a,0,0,0,8,EAAAAAACAAA=
59.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
59.587,0x310,0,0,0,8,AQACAAAAAAA=
59.686,0x50e,0,0,0,8,AAAAAAAAAAA=
59.733,0x10c,0,0,0,8,AQCAAAAAAAA=
59.787,0x19f,0,0,0,8,AAAAAHIoAAA=
59.792,0x12c,0,0,0,8,AggAAHAXAAA=
59.886,0x50f,0,0,0,8,cih2AHYFxAE=
59.922,0x12d,0,0,0,8,AACIE+AuAQA=
59.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
51.142,0x12a,0,0,0,8,EAAAAAACAAA=
51.182,0x10b,0,0,0,8,BQ8AAAAAAAA=
51.587,0x310,0,0,0,8,AQACAAAAAAA=
51.687,0x50e,0,0,0,8,AAAAAAAAAAA=
51.735,0x10c,0,0,0,8,AQCAAAAAAAA=
51.786,0x19f,0,0,0,8,AAAAAHIoAAA=
51.793,0x12c,0,0,0,8,AggAAHAXAAA=
51.886,0x50f,0,0,0,8,cih5AHYFxAE=
51.925,0x12d,0,0,0,8,AACIE+AuAQA=
51.987,0x1a7,0,0,0,8,AADIGQgA1Bc=
52.144,0x12a,0,0,0,8,EAAAAAACAAA=
52.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
52.587,0x310,0,0,0,8,AQACAAAAAAA=
52.687,0x50e,0,0,0,8,AAAAAAAAAAA=
52.733,0x10c,0,0,0,8,AQCAAAAAAAA=
52.787,0x19f,0,0,0,8,AAAAAHIoAAA=
52.792,0x12c,0,0,0,8,AggAAHAXAAA=
52.886,0x50f,0,0,0,8,cih2AHYFxAE=
52.923,0x12d,0,0,0,8,AACIE+AuAQA=
52.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
53.143,0x12a,0,0,0,8,EAAAAAACAAA=
53.182,0x10b,0,0,0,8,BQ8AAAAAAAA=
53.586,0x310,0,0,0,8,AQACAAAAAAA=
53.686,0x50e,0,0,0,8,AAAAAAAAAAA=
53.733,0x10c,0,0,0,8,AQCAAAAAAAA=
53.786,0x19f,0,0,0,8,AAAAAHIoAAA=
53.793,0x12c,0,0,0,8,AggAAHAXAAA=
53.886,0x50f,0,0,0,8,cihyAHcFxAE=
53.924,0x12d,0,0,0,8,AACIE+AuAQA=
53.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
54.143,0x12a,0,0,0,8,EAAAAAACAAA=
54.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
54.586,0x310,0,0,0,8,AQACAAAAAAA=
54.686,0x50e,0,0,0,8,AAAAAAAAAAA=
54.732,0x10c,0,0,0,8,AQCAAAAAAAA=
54.786,0x19f,0,0,0,8,AAAAAHIoAAA=
54.793,0x12c,0,0,0,8,AggAAHAXAAA=
54.886,0x50f,0,0,0,8,cihxAHYFxAE=
54.921,0x12d,0,0,0,8,AACIE+AuAQA=
54.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
55.142,0x12a,0,0,0,8,EAAAAAACAAA=
55.185,0x10b,0,0,0,8,BQ8AAAAAAAA=
55.586,0x310,0,0,0,8,AQACAAAAAAA=
55.686,0x50e,0,0,0,8,AAAAAAAAAAA=
55.734,0x10c,0,0,0,8,AQCAAAAAAAA=
55.786,0x19f,0,0,0,8,AAAAAHIoAAA=
55.792,0x12c,0,0,0,8,AggAAHAXAAA=
55.886,0x50f,0,0,0,8,cihzAHYFxAE=
55.923,0x12d,0,0,0,8,AACIE+AuAQA=
55.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
56.142,0x12a,0,0,0,8,EAAAAAACAAA=
56.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
56.587,0x310,0,0,0,8,AQACAAAAAAA=
56.686,0x50e,0,0,0,8,AAAAAAAAAAA=
56.734,0x10c,0,0,0,8,AQCAAAAAAAA=
56.786,0x19f,0,0,0,8,AAAAAHIoAAA=
56.793,0x12c,0,0,0,8,AggAAHAXAAA=
56.886,0x50f,0,0,0,8,cyh7AHYFxAE=
56.928,0x12d,0,0,0,8,AACIE+AuAQA=
56.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
57.145,0x12a,0,0,0,8,EAAAAAACAAA=
57.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
57.584,0x8192a3b,1,0,0,8,AAAAAAAAAAA=
57.587,0x310,0,0,0,8,AQACAAAAAAA=
57.686,0x50e,0,0,0,8,AAAAAAAAAAA=
57.734,0x10c,0,0,0,8,AQCAAAAAAAA=
57.787,0x19f,0,0,0,8,AAAAAHIoAAA=
57.793,0x12c,0,0,0,8,AggAAHAXAAA=
57.886,0x50f,0,0,0,8,cih6AHcFxAE=
57.924,0x12d,0,0,0,8,AACIE+AuAQA=
57.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
58.086,0x10000201,1,0,0,8,AwICAAAAAwA=
58.143,0x12a,0,0,0,8,EAAAAAACAAA=
58.184,0x10b,0,0,0,8,BQ8AAAAAAAA=
58.187,0x10000202,1,0,0,8,AAAAAAAAAAA=
58.286,0x10000203,1,0,0,8,SQAEAN0Ocyg=
58.387,0x10000204,1,0,0,8,SyiK/3YFxAE=
58.486,0x10000205,1,0,0,8,AQBkZGRkAAA=
58.489,0x10000206,1,0,0,8,AADUF8gZtBQ=
58.492,0x10000207,1,0,0,8,AAAAAIcQAAA=
58.495,0x10000208,1,0,0,8,AAAAAAAAAAA=
58.587,0x310,0,0,0,8,AQACAAAAAAA=
58.686,0x50e,0,0,0,8,AAAAAAAAAAA=
58.733,0x10c,0,0,0,8,AQCAAAAAAAA=
58.786,0x19f,0,0,0,8,AAAAAHIoAAA=
58.792,0x12c,0,0,0,8,AggAAHAXAAA=
58.885,0x50f,0,0,0,8,cih5AHYFxAE=
58.923,0x12d,0,0,0,8,AACIE+AuAQA=
58.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
59.141,0x12a,0,0,0,8,EAAAAAACAAA=
59.182,0x10b,0,0,0,8,BQ8AAAAAAAA=
59.586,0x310,0,0,0,8,AQACAAAAAAA=
59.686,0x50e,0,0,0,8,AAAAAAAAAAA=
59.732,0x10c,0,0,0,8,AQCAAAAAAAA=
59.786,0x19f,0,0,0,8,AAAAAHIoAAA=
59.791,0x12c,0,0,0,8,AggAAHAXAAA=
59.885,0x50f,0,0,0,8,cyhxAHYFxAE=
59.921,0x12d,0,0,0,8,AACIE+AuAQA=
59.985,0x1a7,0,0,0,8,AADIGQgA1Bc=
60.142,0x12a,0,0,0,8,EAAAAAACAAA=
60.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
60.586,0x310,0,0,0,8,AQACAAAAAAA=
60.686,0x50e,0,0,0,8,AAAAAAAAAAA=
60.732,0x10c,0,0,0,8,AQCAAAAAAAA=
60.786,0x19f,0,0,0,8,AAAAAHMoAAA=
60.793,0x12c,0,0,0,8,AggAAHAXAAA=
60.886,0x50f,0,0,0,8,cyh1AHYFxAE=
60.923,0x12d,0,0,0,8,AACIE+AuAQA=
60.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
52.142,0x12a,0,0,0,8,EAAAAAACAAA=
52.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
52.586,0x310,0,0,0,8,AQACAAAAAAA=
52.686,0x50e,0,0,0,8,AAAAAAAAAAA=
52.734,0x10c,0,0,0,8,AQCAAAAAAAA=
52.786,0x19f,0,0,0,8,AAAAAHMoAAA=
52.795,0x12c,0,0,0,8,AggAAHAXAAA=
52.886,0x50f,0,0,0,8,cih3AHYFxAE=
52.925,0x12d,0,0,0,8,AACIE+AuAQA=
52.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
53.145,0x12a,0,0,0,8,EAAAAAACAAA=
53.184,0x10b,0,0,0,8,BQ8AAAAAAAA=
53.586,0x310,0,0,0,8,AQACAAAAAAA=
53.686,0x50e,0,0,0,8,AAAAAAAAAAA=
53.733,0x10c,0,0,0,8,AQCAAAAAAAA=
53.786,0x19f,0,0,0,8,AAAAAHMoAAA=
53.795,0x12c,0,0,0,8,AggAAHAXAAA=
53.886,0x50f,0,0,0,8,cih5AHUFxAE=
53.924,0x12d,0,0,0,8,AACIE+AuAQA=
53.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
54.144,0x12a,0,0,0,8,EAAAAAACAAA=
54.186,0x10b,0,0,0,8,BQ8AAAAAAAA=
54.586,0x310,0,0,0,8,AQACAAAAAAA=
54.686,0x50e,0,0,0,8,AAAAAAAAAAA=
54.737,0x10c,0,0,0,8,AQCAAAAAAAA=
54.786,0x19f,0,0,0,8,AAAAAHMoAAA=
54.792,0x12c,0,0,0,8,AggAAHAXAAA=
54.886,0x50f,0,0,0,8,cyh1AHYFxAE=
54.924,0x12d,0,0,0,8,AACIE+AuAQA=
54.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
55.142,0x12a,0,0,0,8,EAAAAAACAAA=
55.182,0x10b,0,0,0,8,BQ8AAAAAAAA=
55.586,0x310,0,0,0,8,AQACAAAAAAA=
55.686,0x50e,0,0,0,8,AAAAAAAAAAA=
55.733,0x10c,0,0,0,8,AQCAAAAAAAA=
55.786,0x19f,0,0,0,8,AAAAAHIoAAA=
55.792,0x12c,0,0,0,8,AggAAHAXAAA=
55.885,0x50f,0,0,0,8,cyh3AHYFxAE=
55.923,0x12d,0,0,0,8,AACIE+AuAQA=
55.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
56.086,0x644,0,0,0,8,EwoAAAMAAAA=
56.141,0x12a,0,0,0,8,EAAAAAACAAA=
56.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
56.186,0x645,0,0,0,8,BQAAAAAAAAA=
56.586,0x310,0,0,0,8,AQACAAAAAAA=
56.686,0x50e,0,0,0,8,AAAAAAAAAAA=
56.733,0x10c,0,0,0,8,AQCAAAAAAAA=
56.786,0x19f,0,0,0,8,AAAAAHIoAAA=
56.793,0x12c,0,0,0,8,AggAAHAXAAA=
56.886,0x50f,0,0,0,8,cihzAHcFxAE=
56.921,0x12d,0,0,0,8,AACIE+AuAQA=
56.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
57.141,0x12a,0,0,0,8,EAAAAAACAAA=
57.182,0x10b,0,0,0,8,BQ8AAAAAAAA=
57.586,0x310,0,0,0,8,AQACAAAAAAA=
57.686,0x50e,0,0,0,8,AAAAAAAAAAA=
57.732,0x10c,0,0,0,8,AQCAAAAAAAA=
57.786,0x19f,0,0,0,8,AAAAAHIoAAA=
57.793,0x12c,0,0,0,8,AggAAHAXAAA=
57.886,0x50f,0,0,0,8,cih5AHYFxAE=
57.926,0x12d,0,0,0,8,AACIE+AuAQA=
57.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
58.144,0x12a,0,0,0,8,EAAAAAACAAA=
58.184,0x10b,0,0,0,8,BQ8AAAAAAAA=
58.585,0x8192a3b,1,0,0,8,AAAAAAAAAAA=
58.587,0x310,0,0,0,8,AQACAAAAAAA=
58.686,0x50e,0,0,0,8,AAAAAAAAAAA=
58.736,0x10c,0,0,0,8,AQCAAAAAAAA=
58.786,0x19f,0,0,0,8,AAAAAHMoAAA=
58.795,0x12c,0,0,0,8,AggAAHAXAAA=
58.886,0x50f,0,0,0,8,cyh1AHYFxAE=
58.924,0x12d,0,0,0,8,AACIE+AuAQA=
58.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
59.086,0x10000201,1,0,0,8,AwICAAAAAwA=
59.144,0x12a,0,0,0,8,EAAAAAACAAA=
59.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
59.186,0x10000202,1,0,0,8,AAAAAAAAAAA=
59.286,0x10000203,1,0,0,8,GQAEAN0Ocyg=
59.386,0x10000204,1,0,0,8,SyiK/3YFxAE=
59.486,0x10000205,1,0,0,8,AQBkZGRkAAA=
59.489,0x10000206,1,0,0,8,AADUF8gZtBQ=
59.492,0x10000207,1,0,0,8,AAAAAMkPAAA=
59.495,0x10000208,1,0,0,8,AAAAAAAAAAA=
59.586,0x310,0,0,0,8,AQACAAAAAAA=
59.686,0x50e,0,0,0,8,AAAAAAAAAAA=
59.732,0x10c,0,0,0,8,AQCAAAAAAAA=
59.786,0x19f,0,0,0,8,AAAAAHIoAAA=
59.793,0x12c,0,0,0,8,AggAAHAXAAA=
59.885,0x50f,0,0,0,8,cyhzAHYFxAE=
59.924,0x12d,0,0,0,8,AACIE+AuAQA=
59.985,0x1a7,0,0,0,8,AADIGQgA1Bc=
60.143,0x12a,0,0,0,8,EAAAAAACAAA=
60.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
60.586,0x310,0,0,0,8,AQACAAAAAAA=
60.686,0x50e,0,0,0,8,AAAAAAAAAAA=
60.735,0x10c,0,0,0,8,AQCAAAAAAAA=
60.786,0x19f,0,0,0,8,AAAAAHMoAAA=
60.799,0x12c,0,0,0,8,AggAAHAXAAA=
60.885,0x50f,0,0,0,8,cyh2AHQFxAE=
60.923,0x12d,0,0,0,8,AACIE+AuAQA=
60.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
61.144,0x12a,0,0,0,8,EAAAAAACAAA=
61.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
61.585,0x310,0,0,0,8,AQACAAAAAAA=
61.686,0x50e,0,0,0,8,AAAAAAAAAAA=
61.734,0x10c,0,0,0,8,AQCAAAAAAAA=
61.785,0x19f,0,0,0,8,AAAAAHMoAAA=
61.792,0x12c,0,0,0,8,AggAAHAXAAA=
61.886,0x50f,0,0,0,8,cyh2AHUFxAE=
61.924,0x12d,0,0,0,8,AACIE+AuAQA=
61.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
53.142,0x12a,0,0,0,8,EAAAAAACAAA=
53.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
53.585,0x310,0,0,0,8,AQACAAAAAAA=
53.685,0x50e,0,0,0,8,AAAAAAAAAAA=
53.734,0x10c,0,0,0,8,AQCAAAAAAAA=
53.786,0x19f,0,0,0,8,AAAAAHMoAAA=
53.793,0x12c,0,0,0,8,AggAAHAXAAA=
53.886,0x50f,0,0,0,8,cyh6AHYFxAE=
53.925,0x12d,0,0,0,8,AACIE+AuAQA=
53.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
54.143,0x12a,0,0,0,8,EAAAAAACAAA=
54.188,0x10b,0,0,0,8,BQ8AAAAAAAA=
54.585,0x310,0,0,0,8,AQACAAAAAAA=
54.686,0x50e,0,0,0,8,AAAAAAAAAAA=
54.733,0x10c,0,0,0,8,AQCAAAAAAAA=
54.786,0x19f,0,0,0,8,AAAAAHMoAAA=
54.795,0x12c,0,0,0,8,AggAAHAXAAA=
54.886,0x50f,0,0,0,8,cih1AHYFxAE=
54.926,0x12d,0,0,0,8,AACIE+AuAQA=
54.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
55.146,0x12a,0,0,0,8,EAAAAAACAAA=
55.187,0x10b,0,0,0,8,BQ8AAAAAAAA=
55.586,0x310,0,0,0,8,AQACAAAAAAA=
55.686,0x50e,0,0,0,8,AAAAAAAAAAA=
55.734,0x10c,0,0,0,8,AQCAAAAAAAA=
55.786,0x19f,0,0,0,8,AAAAAHMoAAA=
55.797,0x12c,0,0,0,8,AggAAHAXAAA=
55.886,0x50f,0,0,0,8,cyh2AHUFxAE=
55.924,0x12d,0,0,0,8,AACIE+AuAQA=
55.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
56.145,0x12a,0,0,0,8,EAAAAAACAAA=
56.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
56.585,0x310,0,0,0,8,AQACAAAAAAA=
56.685,0x50e,0,0,0,8,AAAAAAAAAAA=
56.733,0x10c,0,0,0,8,AQCAAAAAAAA=
56.785,0x19f,0,0,0,8,AAAAAHMoAAA=
56.793,0x12c,0,0,0,8,AggAAHAXAAA=
56.886,0x50f,0,0,0,8,cyh7AHYFxAE=
56.923,0x12d,0,0,0,8,AACIE+AuAQA=
56.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
57.144,0x12a,0,0,0,8,EAAAAAACAAA=
57.184,0x10b,0,0,0,8,BQ8AAAAAAAA=
57.586,0x310,0,0,0,8,AQACAAAAAAA=
57.686,0x50e,0,0,0,8,AAAAAAAAAAA=
57.733,0x10c,0,0,0,8,AQCAAAAAAAA=
57.785,0x19f,0,0,0,8,AAAAAHMoAAA=
57.794,0x12c,0,0,0,8,AggAAHAXAAA=
57.885,0x50f,0,0,0,8,cyh4AHYFxAE=
57.924,0x12d,0,0,0,8,AACIE+AuAQA=
57.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
58.143,0x12a,0,0,0,8,EAAAAAACAAA=
58.182,0x10b,0,0,0,8,BQ8AAAAAAAA=
58.586,0x310,0,0,0,8,AQACAAAAAAA=
58.686,0x50e,0,0,0,8,AAAAAAAAAAA=
58.736,0x10c,0,0,0,8,AQCAAAAAAAA=
58.785,0x19f,0,0,0,8,AAAAAHMoAAA=
58.793,0x12c,0,0,0,8,AggAAHAXAAA=
58.886,0x50f,0,0,0,8,cyh5AHYFxAE=
58.928,0x12d,0,0,0,8,AACIE+AuAQA=
58.985,0x1a7,0,0,0,8,AADIGQgA1Bc=
59.145,0x12a,0,0,0,8,EAAAAAACAAA=
59.184,0x10b,0,0,0,8,BQ8AAAAAAAA=
59.584,0x8192a3b,1,0,0,8,AAAAAAAAAAA=
59.587,0x310,0,0,0,8,AQACAAAAAAA=
59.685,0x50e,0,0,0,8,AAAAAAAAAAA=
59.732,0x10c,0,0,0,8,AQCAAAAAAAA=
59.786,0x19f,0,0,0,8,AAAAAHMoAAA=
59.791,0x12c,0,0,0,8,AggAAHAXAAA=
59.886,0x50f,0,0,0,8,cyhyAHcFxAE=
59.922,0x12d,0,0,0,8,AACIE+AuAQA=
59.986,0x1a7,0,0,0,8,AADIGQgA1Bc=
60.086,0x10000201,1,0,0,8,AwICAAAAAwA=
60.145,0x12a,0,0,0,8,EAAAAAACAAA=
60.184,0x10b,0,0,0,8,BQ8AAAAAAAA=
60.186,0x10000202,1,0,0,8,AAAAAAAAAAA=
60.285,0x10000203,1,0,0,8,CAAEAN0Ocyg=
60.386,0x10000204,1,0,0,8,SyiK/3YFxAE=
60.485,0x10000205,1,0,0,8,AQBkZGRkAAA=
60.488,0x10000206,1,0,0,8,AADUF8gZtBQ=
60.491,0x10000207,1,0,0,8,AAAAADkQAAA=
60.494,0x10000208,1,0,0,8,AAAAAAAAAAA=
60.586,0x310,0,0,0,8,AQACAAAAAAA=
60.686,0x50e,0,0,0,8,AAAAAAAAAAA=
60.732,0x10c,0,0,0,8,AQCAAAAAAAA=
60.786,0x19f,0,0,0,8,AAAAAHMoAAA=
60.793,0x12c,0,0,0,8,AggAAHAXAAA=
60.885,0x50f,0,0,0,8,cyhwAHUFxAE=
60.924,0x12d,0,0,0,8,AACIE+AuAQA=
60.985,0x1a7,0,0,0,8,AADIGQgA1Bc=
61.142,0x12a,0,0,0,8,EAAAAAACAAA=
61.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
